X,Y,Label,BP1.tif,BP2.tif,BP3.tif,BP4.tif,BP5.tif,BP6.tif,BP7.tif,BP8.tif,BP9.tif,BP10.tif,BP11.tif,BP12.tif,BP13.tif,BP14.tif,BP15.tif,BP16.tif,BP17.tif
419096.1432,2715401.549,0,0.0,159.04315,0.0,197.80183,169.41788,116.26057,233.13472,152.19368,245.89285,163.81866,94.55117,117.69432,73.08255,36.130466,95.34673,115.82088,70.92603
375301.1761,2770481.783,0,204.0,0.0,12.258874,196.19614,162.83047,115.4643,233.09602,168.32016,209.46428,160.80846,98.47853,114.34521,89.78294,34.93953,99.285324,106.49385,72.627365
393726.8139,2783458.731,0,187.0,100.45835,37.4,201.39886,170.2073,150.71898,235.45978,192.50989,255.0,168.16907,107.56621,109.54652,100.23493,47.527405,104.082634,119.5996,72.814735
397136.9724,2731960.99,0,153.0,140.82835,204.11331,207.26851,179.67317,133.19029,229.57785,226.77866,214.01785,167.888,88.211075,120.18302,74.34413,39.44377,92.32,108.54402,76.72327
385440.5354,2725668.89,0,153.0,46.811775,108.00018,201.86514,148.26237,109.76885,233.28607,196.5415,232.23215,176.83919,84.94147,116.351074,71.37469,35.188187,93.58387,104.31301,93.65684
378139.7679,2684603.783,0,136.0,5.1,6.8,200.16452,143.78203,100.98463,225.12148,200.57312,145.71428,174.83871,71.59709,90.9599,57.55994,32.40054,77.32114,86.3592,69.409134
432895.9308,2734506.264,0,153.0,16.127617,131.32982,207.3281,149.78198,126.34477,226.52083,204.60475,18.214285,142.20464,106.234406,127.89649,67.51309,26.481018,95.328156,124.17272,57.245533
380952.5539,2680487.736,0,136.0,16.127617,25.89363,198.82457,158.54057,89.15202,221.20763,0.0,191.25,168.97166,60.222954,87.58657,56.5993,32.113422,72.90994,75.031006,64.54684
412302.0943,2765939.306,0,238.0,33.247932,17.336666,188.75043,155.1074,98.594215,225.82436,180.41502,200.35715,141.02502,90.88081,87.00567,51.462738,26.718754,83.92268,105.22155,70.49921
422963.184,2743332.918,0,204.0,120.90334,45.615784,198.14662,136.29872,82.85006,234.62643,212.66798,227.67857,154.69415,91.505844,112.49744,67.927345,34.40848,89.59241,125.80359,66.44391
440542.7341,2701360.407,0,153.0,5.7019734,156.73225,184.15808,103.608086,115.95483,234.6832,176.3834,204.91072,140.8489,96.50276,110.39273,55.882515,31.670752,93.51705,108.88753,55.452877
411299.4583,2625977.801,0,0.0,167.93256,31.346453,199.62805,114.23609,110.54203,230.61311,226.77866,186.69643,140.83217,80.75855,95.75956,60.84537,23.098234,74.32433,124.42844,50.664364
404264.4085,2765201.578,0,204.0,162.66122,40.94142,197.94246,175.6666,96.06316,231.25839,180.41502,154.82143,153.3327,92.7078,103.32849,64.49263,34.240532,94.01054,118.968285,62.299236
392702.4778,2758370.145,0,153.0,51.57056,44.330574,213.94727,159.23894,120.577934,234.7184,204.60475,36.42857,153.87613,95.915955,112.27911,73.92329,40.884037,93.08004,104.65356,67.767395
421339.1481,2618468.07,0,0.0,142.29823,25.89363,196.73305,114.219124,71.39193,232.66206,246.93675,81.96429,155.18147,81.82847,104.99332,71.00106,28.659693,82.254875,118.73938,56.687088
418496.4761,2660638.501,0,0.0,147.10649,0.0,208.54659,138.11307,81.72934,234.5483,238.87352,214.01785,157.43796,85.72265,112.96424,89.63344,38.272343,90.21483,114.1897,57.958378
377556.2249,2763318.041,0,204.0,227.865,21.503489,206.50116,183.0963,142.42003,233.66986,160.25693,214.01785,175.85301,118.25081,135.68726,104.430855,45.412903,115.66988,123.693634,76.84326
376008.8507,2764756.599,0,204.0,0.0,30.410524,194.46924,163.69868,148.46889,232.23819,192.50989,214.01785,173.24464,115.13615,126.70762,96.563705,45.809917,111.26245,118.001274,72.626816
447576.2337,2618509.398,0,0.0,246.70508,226.3491,198.45013,120.35607,85.974686,232.78003,248.95258,250.44643,166.39642,85.96287,117.15948,84.0006,32.284042,87.76124,123.68084,61.97848
399943.4975,2716997.061,0,153.0,197.29158,77.53193,200.10652,169.15895,130.13982,232.66267,228.79446,195.80357,171.84691,68.05941,127.0015,84.75017,36.337013,80.160416,110.31404,76.16097
407722.8417,2603159.276,0,136.0,58.148945,163.55377,201.93549,104.36943,83.712296,231.38794,246.93675,214.01785,158.77655,80.82904,100.859215,66.198235,27.131702,84.84306,117.324936,58.685143
400528.8541,2701564.368,0,221.0,76.073814,152.05261,218.82317,164.9092,104.90706,232.59822,184.44664,182.14285,180.45021,82.85919,119.3451,85.941414,37.19094,95.746635,122.28478,63.767044
435206.7845,2707370.213,0,153.0,39.66869,0.0,199.13051,137.61592,115.46189,234.05544,180.41502,223.125,150.5177,86.06972,111.68732,58.13479,32.870335,89.40285,111.82169,47.937073
397892.0489,2742080.003,0,153.0,22.807894,247.07967,198.36356,158.86162,117.00325,229.803,208.63637,173.03572,160.43922,97.21417,125.067,75.99801,40.71679,97.758385,115.16646,71.62112
410674.6718,2680757.717,0,136.0,10.818733,146.47649,197.3041,173.18831,104.945885,233.65852,246.93675,182.14285,174.85909,97.22695,131.84225,107.69266,55.64354,98.1517,119.34529,73.92389
432770.0933,2649077.067,0,187.0,0.0,31.346453,204.13826,132.13618,101.05934,232.16476,180.41502,236.78572,185.05238,97.79218,135.53827,106.654495,36.96473,99.73057,131.8642,61.968094
446421.9065,2754861.399,0,153.0,134.37799,49.035496,192.6855,163.85373,119.63581,229.6165,226.77866,54.642857,136.47466,90.87271,102.24931,53.856007,28.06923,81.444786,116.0719,56.50931
404769.9157,2613623.504,0,204.0,36.24231,100.688225,199.48903,140.06479,92.238174,235.64876,252.98419,232.23215,156.34912,79.23985,98.05365,63.859444,25.434958,82.91623,120.9529,56.267017
425169.0992,2653611.619,0,204.0,208.16498,90.53198,205.96037,155.73732,104.17574,235.8921,160.25693,255.0,176.02824,96.38567,129.11725,104.87109,35.946285,98.398285,123.635544,61.246338
387799.9205,2749357.185,0,153.0,125.02803,18.30956,208.14874,174.86203,132.70302,233.14796,180.41502,214.01785,174.58951,101.0615,121.32415,81.913475,42.304104,101.39305,110.19634,73.888954
409031.8862,2657709.969,0,0.0,96.93355,0.0,209.16002,174.65482,120.74572,234.75226,252.98419,81.96429,141.82333,70.89729,84.840576,78.56453,29.355165,71.67551,110.79825,55.381474
411758.4467,2688261.006,0,153.0,100.97485,68.84476,195.97388,182.40355,117.66405,230.65796,168.32016,209.46428,176.8623,69.51644,107.62075,77.68422,37.089912,88.37517,118.548004,43.166306
439122.8989,2646353.8,0,238.0,0.0,27.2,201.60605,129.09871,83.06126,238.10355,228.79446,236.78572,198.57666,107.71483,149.41533,114.52322,34.96745,110.97655,137.5722,76.33854
438155.6525,2694520.123,0,153.0,133.1139,122.588745,188.48892,114.25695,127.55098,235.0663,160.25693,81.96429,159.2876,107.62272,117.38244,73.01716,32.77241,94.87726,114.521355,68.383194
391245.08,2611441.616,0,136.0,0.0,59.378445,214.31999,165.38475,110.6016,229.22552,246.93675,118.39286,157.38144,68.888855,91.60022,54.300564,23.015938,77.54105,119.32917,50.1564
419022.6369,2635149.72,0,85.0,0.0,33.48612,200.73573,145.69426,120.51809,227.35179,246.93675,204.91072,138.34695,76.53141,95.4811,57.68724,20.910486,69.693794,105.53902,47.596985
383345.1424,2633802.407,0,238.0,103.26713,3.4,207.68295,179.69069,89.794044,223.04652,240.88933,36.42857,143.52567,64.050316,74.72273,48.533413,23.996,78.71346,127.01317,48.56967
410592.2863,2628112.653,0,85.0,140.64352,40.94142,201.44821,90.20126,98.5733,231.99744,212.66798,223.125,133.63785,81.266685,91.27658,59.46357,19.943478,70.85856,126.994125,46.041367
419238.484,2606210.072,0,204.0,223.42717,179.52515,186.91023,115.35612,86.80359,230.57367,252.98419,214.01785,158.01419,82.35311,104.655594,70.29358,28.682295,84.771416,118.795204,58.54205
414233.045,2750099.939,0,204.0,209.1,78.27388,202.39803,180.46178,117.64828,234.64705,216.6996,218.57143,160.45772,86.83105,116.57023,69.88824,44.237473,93.32078,123.76749,58.370514
426351.7226,2748544.746,0,204.0,11.403947,231.52477,201.96294,146.35187,106.257095,231.00188,196.5415,163.92857,156.68808,95.92435,127.21664,86.148636,40.3889,91.49588,134.67784,66.678024
408967.1211,2771648.022,0,204.0,197.341,67.05849,202.8669,152.6751,154.29073,229.09776,220.73123,145.71428,139.72069,87.71668,75.33042,56.416374,29.161715,82.086624,106.09761,59.37494
374827.5286,2652825.685,0,85.0,3.6062446,0.0,197.0357,119.45562,108.74422,231.33644,244.92094,204.91072,158.57787,76.43345,104.98314,50.453213,26.451473,89.46995,101.23657,91.63775
396059.9198,2692797.002,0,153.0,42.440456,95.44255,203.7439,212.2507,149.1971,233.29195,226.77866,255.0,178.21518,90.0642,134.63467,110.20341,36.83591,98.48243,134.8129,73.084656
414401.7085,2657022.032,0,0.0,10.513919,0.0,214.35707,167.64386,85.65933,232.4248,236.85771,36.42857,131.88257,70.11434,77.961205,65.014656,24.153427,69.81787,98.41169,52.611332
410909.3212,2752200.54,0,153.0,141.05904,87.08249,200.82684,153.43289,82.32095,232.51218,168.32016,118.39286,154.28354,83.71743,115.319466,64.17321,39.515476,89.076126,120.836685,68.31732
384647.3592,2670266.036,0,153.0,18.031223,156.99019,198.4469,151.13644,109.79355,228.2796,228.79446,200.35715,153.36113,71.56427,73.812035,55.929035,32.151352,73.02588,87.80327,60.6341
386386.4501,2769616.277,0,204.0,0.0,178.16779,197.58856,141.9189,120.4191,231.37856,244.92094,250.44643,165.84067,105.26989,108.81687,91.93289,48.187267,102.40288,113.01337,73.14797
380014.7897,2604232.851,0,136.0,5.7019734,202.86351,212.8587,174.52248,145.69272,231.70448,0.0,236.78572,200.06464,166.26407,102.29445,80.28507,83.9949,173.69801,106.03443,45.370766
387023.4855,2725399.467,0,0.0,7.212489,143.00224,196.33252,142.46924,91.29298,233.14357,212.66798,227.67857,180.70256,88.27444,119.113235,78.30504,35.937035,97.314804,109.96828,92.11539
386414.6557,2683901.591,0,153.0,126.60435,40.94142,193.45029,112.68354,108.059105,234.01349,236.85771,214.01785,159.95041,70.358505,113.072105,61.88303,35.453556,79.14961,98.97298,71.25145
411480.5577,2648379.794,0,85.0,63.135036,241.99785,197.29251,125.70027,77.57623,235.99123,232.8261,232.23215,133.91374,74.41601,89.06415,58.36676,23.287638,69.99363,107.15693,52.510876
416309.0952,2768774.013,0,238.0,74.125656,51.11321,200.04474,140.61398,110.460846,231.91754,168.32016,200.35715,146.0166,87.36299,85.558304,59.358856,32.0546,83.33501,109.86661,89.31613
380242.9645,2619447.34,0,85.0,109.53134,50.544636,194.29561,133.46983,99.517105,232.03731,255.0,182.14285,163.64151,90.51009,110.1113,68.12031,23.552277,102.46444,134.3517,52.631863
407792.496,2601872.387,0,136.0,75.688194,198.07736,200.20119,110.24486,91.61477,232.37642,244.92094,214.01785,158.93874,80.99655,101.04583,66.33642,27.250612,85.044815,117.1646,58.826958
432303.792,2664372.193,0,153.0,0.0,63.517242,202.95691,153.4181,125.47883,234.64456,0.0,245.89285,176.95871,82.008484,130.30643,99.01085,38.11507,92.38566,128.68323,67.04637
413465.1791,2769716.217,0,204.0,131.14539,6.8,199.89107,151.33435,158.65247,231.96104,152.19368,182.14285,142.3139,88.552734,84.1622,60.339493,31.255117,84.09625,106.68928,70.05877
431399.8502,2756448.31,0,204.0,184.74745,53.1097,193.05716,165.44495,95.413345,231.49507,200.57312,232.23215,153.29,94.81995,124.06553,86.29319,40.273537,82.60171,129.36797,63.240566
424994.0288,2682826.431,0,153.0,183.95383,108.8,202.80594,140.03714,113.43409,231.58777,160.25693,81.96429,156.88982,80.77806,112.8643,90.42073,34.445446,84.104485,121.50888,55.899334
436779.5716,2701100.934,0,153.0,34.021244,213.98402,183.30919,124.57141,130.6593,232.46692,160.25693,209.46428,150.44315,97.663925,110.09014,64.49996,32.217113,94.04171,116.09755,54.69658
426326.3757,2669280.003,0,136.0,90.80292,3.4,181.22617,145.8462,140.35585,231.96317,238.87352,214.01785,192.84769,103.68341,162.17433,137.48984,47.237892,115.251305,136.78008,88.51858
376666.3251,2609647.432,0,85.0,48.382847,235.3871,217.4901,156.10542,132.50679,227.66553,252.98419,218.57143,169.83156,121.84117,103.91414,65.034035,40.47957,130.89122,124.49481,45.431755
417523.2931,2637438.055,0,0.0,10.818733,53.75872,199.21057,123.36208,97.10217,227.89812,240.88933,232.23215,137.20882,76.19907,91.6528,56.250275,23.59071,71.25254,101.79287,45.92659
431507.4368,2635119.681,0,0.0,110.32987,51.898746,187.63838,108.99528,80.07836,231.58745,250.96838,241.33928,176.00105,90.34594,133.30144,105.56895,42.102142,93.211555,132.91965,56.672832
423764.3953,2611656.21,0,85.0,236.54599,38.765965,194.0429,85.89186,80.47134,235.59341,230.81027,255.0,158.01044,82.56797,106.40033,72.391815,29.211302,84.24852,119.098885,58.224678
418024.2088,2731816.168,0,204.0,69.601456,39.65047,194.69955,108.466354,94.11067,227.49477,160.25693,182.14285,143.81183,95.97204,113.78183,53.567608,32.006767,86.37044,117.79251,45.782
444227.4803,2669793.868,0,153.0,0.0,13.6,201.64536,159.6802,101.97264,233.5382,216.6996,54.642857,167.67691,73.43106,114.957,75.87549,29.768967,87.55382,108.322586,61.07822
432534.5867,2634631.43,0,187.0,125.57293,62.044178,198.36292,141.27419,91.28612,234.32076,0.0,245.89285,180.71931,95.51837,135.54579,108.0612,40.68598,98.1187,136.22098,62.82921
400864.7137,2655844.992,0,85.0,21.637466,115.04869,207.58868,150.17937,101.054756,232.62254,238.87352,136.60715,125.36608,77.13545,81.60059,54.80947,19.086002,75.29098,99.28878,56.873016
430105.9114,2762739.555,0,187.0,39.586647,87.08249,200.45522,154.01646,77.568924,237.022,192.50989,204.91072,148.19464,93.28944,131.80856,77.20801,37.48107,87.738266,111.808685,60.532944
396752.2582,2605694.786,0,136.0,246.92903,129.02092,206.59181,143.53111,103.239075,231.1851,244.92094,182.14285,166.65105,68.94796,90.77111,57.515938,22.524734,75.739624,99.57759,66.21647
434394.1288,2717050.844,0,204.0,100.49071,0.0,191.9137,158.03972,129.80663,225.98076,196.5415,250.44643,154.84329,98.85959,123.50216,78.9841,31.223457,99.18627,121.90022,60.763195
398825.9842,2762129.274,0,204.0,115.06124,50.200397,198.6289,163.63405,65.599945,230.61845,180.41502,36.42857,157.29036,95.88721,116.44592,82.40993,39.168682,96.839485,113.91838,70.41208
448532.7713,2780883.931,0,238.0,224.4,111.37271,184.89005,158.78227,123.35978,225.40239,168.32016,218.57143,139.12816,86.73077,70.95961,54.709293,19.670553,74.610565,109.67297,45.220932
384885.1676,2750165.714,0,153.0,93.51932,64.95691,208.65652,171.17612,121.65626,234.71587,196.5415,200.35715,174.40141,110.0689,130.42787,92.347916,45.57014,108.45925,122.297134,71.1355
394441.3888,2756652.148,0,153.0,2.55,92.36493,211.84921,158.18367,109.20739,233.45677,196.5415,81.96429,157.24326,96.56575,109.81188,69.73506,45.830173,98.28655,105.13769,65.41642
410450.9956,2645676.752,0,85.0,2.55,220.4763,190.57559,116.64376,105.89227,234.02373,234.8419,218.57143,129.11472,72.99481,84.78626,46.760487,20.364891,66.87105,101.91248,50.32246
435822.2691,2737091.651,0,153.0,109.53134,129.8248,205.9082,144.86685,116.47141,231.70943,208.63637,18.214285,134.27397,93.38664,116.857956,61.69715,26.049496,91.91701,117.47644,60.09894
424779.5388,2665605.607,0,255.0,134.74042,6.8,197.89058,110.870995,128.07704,232.084,236.85771,236.78572,191.1463,99.653305,155.19362,133.33868,41.78348,105.60266,145.87665,76.941025
444462.5809,2652490.948,0,153.0,0.0,185.60388,193.84059,135.79507,75.72224,233.09572,220.73123,81.96429,188.06386,79.01614,134.85698,98.331,27.334358,88.8249,130.0936,62.171013
442492.5127,2763251.279,0,153.0,0.0,176.83269,200.40651,155.05217,101.71961,236.87346,204.60475,18.214285,142.39476,88.085175,103.52127,62.469685,29.704876,75.35837,115.538864,61.858074
438247.0012,2690980.178,0,153.0,106.3995,54.92868,182.86057,120.36971,135.06293,228.3919,212.66798,81.96429,162.40234,104.413315,123.47619,81.31285,29.066784,93.16184,122.58223,71.427025
382827.9492,2679687.012,0,136.0,9.194156,68.0,215.10573,140.55046,99.67356,226.37578,234.8419,227.67857,163.82272,54.23971,81.817474,43.22878,33.74827,70.12954,64.69978,60.186085
437420.4905,2650290.03,0,238.0,0.0,37.554226,199.53862,140.0935,112.97893,232.06606,230.81027,109.28571,187.85303,90.83587,136.20753,85.98411,28.471077,96.988914,122.63977,68.68379
378867.6076,2623720.887,0,85.0,107.039276,81.88284,206.15721,140.51683,108.59619,228.62202,244.92094,72.85714,161.08871,94.486404,108.40938,68.2662,25.748106,105.66017,134.23592,54.74231
433505.3672,2675056.443,0,153.0,108.18733,109.646706,199.47813,140.2513,101.452385,234.74022,212.66798,241.33928,178.3818,76.2362,123.91252,87.505165,25.720411,86.61745,124.23887,71.76258
415964.3889,2626757.171,0,85.0,73.553246,146.0418,197.42563,99.377396,69.25679,236.06958,226.77866,214.01785,135.81631,80.4845,93.61219,54.532696,24.463305,72.582596,120.69551,49.83618
438397.4273,2763646.365,0,204.0,250.22505,142.71904,203.00485,160.14275,115.75738,231.65752,204.60475,255.0,146.79839,91.80552,113.04035,74.59269,32.2431,81.39611,123.2951,62.297752
386964.7876,2739645.445,0,153.0,179.33589,22.807892,207.25157,167.88243,126.59808,237.63492,196.5415,227.67857,172.24667,96.82305,124.86231,85.97375,42.978043,96.773506,119.15932,75.16662
391139.388,2718251.865,0,153.0,77.42935,223.60008,205.09761,153.91728,130.71957,232.15518,204.60475,245.89285,169.647,87.98875,116.94868,77.813866,36.77461,94.04628,108.10567,83.76971
386926.163,2728438.682,0,238.0,45.97078,51.78726,194.85388,142.56947,87.22171,234.13995,220.73123,223.125,178.9604,91.04823,113.07464,72.260155,33.722614,97.20053,103.5331,86.34178
421669.7363,2726421.516,0,153.0,233.78091,75.49225,195.25542,145.61934,118.22593,235.55777,230.81027,204.91072,152.13716,94.5024,108.420135,61.657978,38.43265,88.27611,127.89705,45.353767
419245.6921,2694266.728,0,153.0,12.75,72.044716,208.32603,168.20659,100.50522,232.37418,144.13045,81.96429,170.27074,71.34724,111.15848,70.96782,34.36895,87.58608,113.498,57.73897
400121.6643,2644504.289,0,85.0,18.031223,23.8,193.45496,103.9478,90.39604,233.24124,232.8261,245.89285,122.65153,68.688896,73.69374,43.240116,16.003119,62.3033,95.969925,50.139744
393708.2106,2616001.356,0,238.0,158.77718,17.0,203.58965,129.63084,109.64087,234.56253,244.92094,250.44643,161.9751,71.426926,96.037605,65.86945,18.547064,78.076195,140.49362,55.28889
418901.3937,2683362.892,0,153.0,117.21683,92.36493,202.93687,189.98692,95.48928,236.32146,168.32016,241.33928,172.74968,76.15056,120.32399,92.24839,33.737534,88.05799,121.612976,67.28478
393336.4693,2684841.831,0,153.0,102.79378,220.4763,197.97885,141.92757,108.7517,224.53171,230.81027,223.125,170.05875,75.69532,120.21832,72.18725,36.344543,85.748604,106.10512,63.989567
406798.1864,2713275.245,0,153.0,176.0793,88.98652,212.5963,186.61111,81.98594,231.99062,180.41502,173.03572,174.73558,89.1617,129.77296,98.429276,36.279224,94.871086,120.10856,77.7679
390609.9271,2788605.975,0,204.0,50.229176,60.15214,202.46489,175.21298,146.7246,233.07048,184.44664,250.44643,188.20087,102.932396,123.035065,112.29887,47.857468,110.15268,130.13835,83.25468
402021.0995,2721991.204,0,153.0,104.9225,19.233305,192.09756,162.89914,123.81746,226.05399,230.81027,186.69643,159.11124,86.7387,121.99118,68.73377,36.12817,94.19669,116.15522,68.96845
440401.8986,2685738.42,0,153.0,28.849957,32.25523,199.72365,132.03436,73.07488,239.38402,204.60475,109.28571,160.4537,85.46882,131.62163,91.21232,27.519732,82.9254,137.15195,72.10099
448004.7578,2696878.515,0,238.0,16.327967,92.80194,195.41156,141.90196,61.829384,235.68396,208.63637,0.0,153.88214,91.551094,111.85717,69.74632,18.904688,90.82386,117.98341,65.30052
379245.9677,2643036.657,0,85.0,54.572384,224.14229,202.15822,141.44875,121.96385,224.3273,250.96838,204.91072,152.8283,81.854515,105.583565,58.66879,20.5327,88.90097,142.5533,89.43514
440433.5103,2601207.51,0,0.0,127.04018,152.81099,181.09496,89.39359,65.24768,232.01216,0.0,163.92857,161.62724,84.14403,110.288536,76.0864,30.541779,86.6241,119.804146,60.69638
382590.3457,2630775.323,0,85.0,164.8255,97.36118,213.0227,140.15862,107.76519,228.20848,242.90514,118.39286,158.09464,81.267044,96.69707,56.73586,26.99561,90.5161,120.079994,57.66386
387833.8746,2654191.502,0,85.0,50.487427,34.0,183.91412,88.35625,100.50246,230.74998,228.79446,200.35715,154.60449,60.817852,80.183914,44.954643,18.995735,72.80722,84.90642,71.86494
392014.0843,2727954.941,0,153.0,73.553246,119.77462,210.8707,160.46237,125.544205,235.70047,224.76285,232.23215,178.01045,93.02266,116.55183,78.69323,39.369503,95.401115,114.53294,82.97038
405792.0401,2608750.219,0,136.0,13.73217,37.4,208.5901,105.2247,103.95783,226.97285,248.95258,218.57143,158.07938,79.64734,99.22564,64.83723,26.124666,83.75553,118.488655,57.803448
442763.844,2774302.972,0,204.0,0.0,118.610794,193.74982,150.99481,109.20631,230.67607,152.19368,241.33928,144.282,87.376945,85.65224,60.350983,23.466711,80.3127,116.004555,49.378815
